0,12996,700,-3856,7550,-258,24113
0,11616,1664,-3776,13580,-3041,16509
0,9776,2168,-3148,11096,-3478,11232
0,8108,1624,-2852,10150,-2937,6319
0,7432,924,-1960,11915,-3337,1465
0,7756,-1476,-1688,13262,-3290,-3168
0,7432,-3004,-2192,15619,-4270,-4252
0,6428,-4460,-2160,9505,-4227,-1702
0,5668,-4944,-2932,9165,-4728,3337
0,7428,-3436,-3072,9040,-5614,4771
0,8168,-2900,-2408,14232,-6735,4416
0,8336,-1384,-2152,18141,-6769,4857
0,8216,-280,-1400,16218,-5748,4321
0,7908,1624,-1240,22209,-5744,1986
0,8188,3868,-1164,15163,-3947,-1899
0,10144,3668,-1552,6753,-2024,-7636
0,10924,2648,-2160,9741,-2424,-14073
0,12612,4472,-1484,6338,-2759,-18402
0,12364,1480,-1884,-3731,745,-21229
0,10928,1012,-2904,7050,-437,-23240
0,9524,-392,-3164,6751,-131,-22390
0,7740,-728,-3188,10181,-529,-18796
0,6548,-1656,-3224,7071,483,-12091
0,5892,-1812,-3284,8530,-129,-5033
0,5244,-1692,-3056,4063,1376,3301
0,8112,-1840,-4060,2589,3150,13082
0,10148,-868,-4684,4084,3442,23898
0,14096,-296,-5488,4588,5415,32767
0,16876,1184,-7244,9951,5246,32767
0,11448,992,-6068,11086,-3486,21166
0,12052,1808,-5944,20760,-6814,14058
0,9684,1928,-6040,13235,-4660,12082
0,7712,1668,-4312,17126,-5103,10158
0,6212,3428,-2576,27022,-5453,8435
0,7720,5740,-1836,15524,-2010,2726
0,8400,4524,-1568,9863,-2870,-5281
0,10528,4224,-1500,5670,-3569,-11536
0,11280,3112,-1864,-855,-3506,-16828
0,11588,1856,-2340,-1795,-2288,-20312
0,12776,1688,-3240,1206,-2696,-21391
0,12248,524,-3976,70,-4153,-23917
0,13508,-448,-4304,-173,-5215,-25390
0,10488,-1608,-4040,3014,-7478,-25320
0,6504,-2400,-2436,-2615,-2595,-16076
0,4820,-3004,-3744,-11729,2616,-5090
0,5812,-2392,-2940,-2323,-633,2900
0,6564,-792,-2520,-421,-74,10715
0,9692,-460,-4016,3419,146,19645
0,12864,-556,-4992,5192,1863,30122
0,16188,412,-5652,14201,2907,32767
0,15884,2060,-5188,7176,3879,32029
0,11140,2152,-4816,-1420,-719,20987
0,9884,2200,-4356,-1482,-4104,13025
0,8580,2156,-3664,3460,-5050,6756
0,6404,2052,-2416,12395,-3611,1804
0,5824,3656,-2276,14518,-2198,-1259
0,6936,3864,-1844,3818,923,-5389
0,8668,2464,-1940,4798,776,-10321
0,9952,2884,-2240,3474,-125,-14667
0,11932,2120,-3388,-3802,-220,-17117
0,14148,1064,-3872,-7137,-471,-18504
0,13184,-632,-4188,-1975,-1174,-21879
0,11336,-32,-3876,7323,-7027,-26577
0,11804,-148,-3968,2061,-8114,-26183
0,9512,-1304,-3128,-3383,-5919,-21271
0,6096,-1384,-2844,-2213,-2624,-11245
0,6260,-2284,-3184,-2097,1370,-2026
0,6308,-2128,-3620,3779,4584,5180
0,7400,-1296,-4544,9922,7695,12908
0,9208,-1280,-5348,10206,9994,20468
0,11004,-972,-6696,6248,10579,31005
0,20792,-2984,-8292,-2626,6044,32767
0,14872,580,-7900,11966,-4230,28863
0,11316,-696,-7360,8193,-9340,16463
0,10152,1240,-8120,22931,-9395,15970
0,8288,1420,-7612,27634,-9531,13772
0,8380,2116,-6108,30124,-11386,9967
0,7896,2312,-5120,28732,-13066,6453
0,8268,2704,-3480,29149,-14285,3019
0,7644,4680,-596,32767,-14453,-2569
0,10448,7660,2420,20139,-12029,-10270
0,11084,5140,3580,10709,-6767,-18960
0,12856,3832,2132,10339,-1987,-24164
0,14288,1344,-148,8982,198,-25813
0,12612,508,-1684,8693,-546,-25559
0,10436,-136,-3072,4980,-710,-23966
0,9824,-1316,-3288,2841,-477,-20811
0,7404,-1832,-3984,5761,-1085,-15566
0,6056,-1440,-3948,7509,-1182,-8339
0,5456,-1312,-3788,2876,72,213
0,6152,-708,-4156,1959,902,9134
0,7816,44,-3964,2131,1986,18441
0,10696,216,-4468,5054,3729,27943
0,13996,956,-5256,4262,6736,32767
0,18432,956,-6808,5181,3969,32391
0,14320,1144,-4624,13502,-4493,20555
0,9964,2464,-5320,10407,-5989,13109
0,8820,2128,-5308,5076,-4631,9855
0,8532,1696,-3940,9387,-4560,7206
0,6060,2032,-2808,18476,-5323,3128
0,6240,4680,-1696,17096,-4394,-1031
0,7652,3920,-1120,1495,-876,-5304
0,9116,3480,-1136,3888,-265,-9840
0,10700,3480,-1444,-1391,1182,-14684
0,12696,1984,-2620,-2332,1288,-18644
0,13600,760,-3208,-222,-222,-21637
0,13560,-40,-3940,-330,-2510,-23943
0,9892,-944,-3532,-792,-5401,-25068
0,10572,-2020,-3128,-3445,-2747,-21155
0,8720,-3012,-3840,329,398,-13696
0,6652,-2136,-3716,6644,384,-7438
0,6028,-1204,-3668,3158,228,-188
0,6044,-860,-3912,883,754,7863
0,7768,472,-4612,2368,1415,15994
0,10880,1568,-5120,1578,-146,19088
0,13144,1640,-5288,4065,690,22362
0,14284,1412,-5944,9978,2715,26951
0,11720,2412,-5324,15050,2964,25872
0,9236,2660,-4736,8716,2181,20055
0,9616,2844,-4368,5093,506,13442
0,8528,2672,-3516,5808,-1384,5692
0,6820,3352,-2448,5493,-2142,-564
